applicant_name,age,income,loan_amount,credit_score,employment_length,debt_to_income_ratio,home_ownership,loan_purpose,employment_status,loan_default
Neha Mishra,45,407978,163086,590,1.0,0.166097153586435,MORTGAGE,debt_consolidation,self_employed,1
Rashmi Jain,33,804188,299794,654,0.0,0.09033071513530871,OWN,business,employed,0
Rahul Singh,50,347977,110235,542,1.0,0.3200492558200762,OWN,home_improvement,employed,1
Ramesh Patel,40,506067,74555,649,1.0,0.2985745638992137,MORTGAGE,home_improvement,unemployed,1
Rashmi Gupta,44,491233,195248,850,21.0,0.22144865042645057,RENT,debt_consolidation,employed,0
Divya Nair,28,432560,155723,834,9.0,0.06485021569521698,RENT,debt_consolidation,employed,0
Ajay Chatterjee,32,356350,122515,655,0.0,0.10043788399053138,MORTGAGE,home_improvement,employed,0
Ajay Iyer,34,538330,211257,666,4.0,0.17457775767108896,MORTGAGE,debt_consolidation,employed,0
Rekha Patel,50,278428,227678,552,1.0,0.07594771408091552,RENT,debt_consolidation,employed,1
Suresh Chatterjee,60,241658,67284,569,0.0,0.08865260477098849,MORTGAGE,home_improvement,employed,1
Mukesh Singh,30,823577,125362,686,6.0,0.19409374112529573,MORTGAGE,business,unemployed,1
Pooja Mukherjee,52,636400,411270,597,0.0,0.20078996873747754,RENT,debt_consolidation,retired,0
Shweta Chakraborty,18,457231,205533,740,2.0,0.2356447843737744,OWN,debt_consolidation,employed,0
Rahul Patel,25,1017206,213297,806,5.0,0.3709689105864486,RENT,education,employed,0
Sneha Chakraborty,28,386975,260187,683,4.0,0.2310612703905975,MORTGAGE,other,self_employed,1
Priya Kumar,23,857135,163869,660,18.0,0.1070582628816956,MORTGAGE,debt_consolidation,employed,0
Arun Pillai,20,483007,223837,481,7.0,0.12977906487763535,RENT,home_improvement,unemployed,1
Naresh Kumar,44,265036,216907,724,7.0,0.27518596837373727,MORTGAGE,education,employed,1
Pooja Mishra,37,1114615,201917,535,2.0,0.1882859607759485,MORTGAGE,other,employed,0
Priya Patel,44,726036,143085,608,0.0,0.19838433304425857,RENT,debt_consolidation,employed,0
Pooja Iyer,48,416436,174350,745,6.0,0.1282983706101018,OWN,education,employed,0
Suresh Nair,43,636401,128624,752,40.0,0.22850410215378383,MORTGAGE,home_improvement,employed,0
Priya Shah,47,361547,163591,603,2.0,0.20624111811066925,OWN,debt_consolidation,employed,1
Meena Mukherjee,39,669692,101987,609,21.0,0.07551029282730336,MORTGAGE,business,employed,0
Suresh Gupta,25,200000,118628,580,0.0,0.06178574036661981,RENT,home_improvement,self_employed,1
Vijay Agarwal,52,265693,145375,530,1.0,0.24751011693229538,RENT,debt_consolidation,employed,0
Ramesh Mishra,32,721891,111582,586,0.0,0.18257395198991755,MORTGAGE,debt_consolidation,employed,0
Ramesh Singh,28,390495,132985,488,3.0,0.11636943331831141,MORTGAGE,other,employed,1
Divya Mishra,37,490789,152425,718,7.0,0.24277654024699197,MORTGAGE,other,employed,0
Swati Reddy,29,225619,191167,689,2.0,0.07792309113704789,RENT,debt_consolidation,self_employed,0
Rekha Reddy,34,1114519,237923,706,11.0,0.046201869156721455,OWN,business,employed,0
Dinesh Shah,44,802321,135196,554,3.0,0.027049751174004658,OWN,debt_consolidation,unemployed,1
Sanjay Nair,44,400175,277629,530,3.0,0.1443901620224058,MORTGAGE,business,employed,0
Anjali Banerjee,29,361367,236912,655,7.0,0.37238161103181594,OWN,other,employed,0
Ajay Nair,34,740293,199114,656,0.0,0.06804507615988344,MORTGAGE,debt_consolidation,self_employed,0
Dinesh Kumar,52,1192109,173071,635,7.0,0.18891237666973906,RENT,debt_consolidation,unemployed,1
Rahul Kumar,45,712745,184914,621,1.0,0.10993208223391773,OWN,education,employed,0
Vijay Shah,64,1310476,261665,821,1.0,0.09286120252511922,RENT,education,employed,0
Pooja Chatterjee,54,278960,265516,692,4.0,0.25977525559333114,MORTGAGE,home_improvement,employed,1
Neha Reddy,53,293697,277611,847,11.0,0.18642043868511599,RENT,education,employed,0
Sunita Mishra,23,244147,165467,776,4.0,0.1057862311545222,OWN,other,employed,0
Anjali Agarwal,49,551766,203208,820,5.0,0.016425659839315064,RENT,home_improvement,unemployed,0
Vikram Mukherjee,39,483014,278568,542,7.0,0.12723445927431526,MORTGAGE,debt_consolidation,retired,1
Kavita Agarwal,33,410045,126818,709,1.0,0.05140859423710358,MORTGAGE,home_improvement,employed,0
Geeta Banerjee,42,663065,143291,606,8.0,0.061302698417065635,MORTGAGE,education,employed,0
Divya Mukherjee,51,819266,163802,483,2.0,0.08124909572297125,RENT,debt_consolidation,employed,1
Rekha Banerjee,46,206316,233243,799,0.0,0.09298108433009787,RENT,debt_consolidation,unemployed,0
Mukesh Banerjee,29,328244,234701,620,2.0,0.31165867202161274,OWN,debt_consolidation,employed,0
Mukesh Singh,48,666684,148398,544,,0.17351624039881833,MORTGAGE,debt_consolidation,retired,0
Neha Pillai,32,350154,89014,608,1.0,0.16896740448921185,RENT,education,employed,0
Sunita Gupta,42,296824,179597,570,1.0,0.3415822673346509,MORTGAGE,debt_consolidation,employed,1
Anjali Kumar,36,736208,112721,580,0.0,0.24059179091094382,RENT,education,employed,0
Sunita Sharma,37,232175,89682,627,5.0,0.15668940116631888,MORTGAGE,debt_consolidation,employed,0
Rashmi Nair,49,380488,98169,823,,0.2879114290680872,OWN,other,employed,0
Meena Nair,27,521425,185452,583,5.0,0.24315540226843768,OWN,home_improvement,employed,0
Vikram Pillai,63,332066,280524,815,2.0,,OWN,debt_consolidation,self_employed,0
Naresh Ghosh,18,654467,165306,734,7.0,0.16775949871578957,RENT,education,unemployed,1
Vijay Reddy,32,332888,177114,689,0.0,0.18200539551179085,MORTGAGE,home_improvement,employed,0
Sneha Shah,44,894759,261230,724,4.0,0.10644408066931185,MORTGAGE,business,self_employed,1
Rahul Singh,47,415453,87747,651,1.0,0.1934076793844818,OWN,other,self_employed,1
Kavita Kumar,38,618860,200399,778,3.0,0.1278826244653455,OWN,home_improvement,self_employed,0
Rekha Kumar,39,642429,162002,706,1.0,0.11092517047374979,RENT,education,employed,1
Mukesh Jain,44,323265,204111,483,7.0,0.2650266551468484,OWN,debt_consolidation,employed,0
Meena Kumar,37,200000,134135,679,11.0,0.1725310897787506,OWN,education,employed,0
Rajesh Kumar,56,529865,117339,728,6.0,0.4000581307967854,OWN,debt_consolidation,employed,1
Amit Iyer,50,458696,172164,621,0.0,0.0979353332678579,MORTGAGE,other,unemployed,1
Mukesh Singh,50,584149,314794,662,1.0,0.03827109000648723,RENT,debt_consolidation,self_employed,1
Amit Sharma,28,395037,229662,588,12.0,0.253506997965319,RENT,debt_consolidation,self_employed,0
Ramesh Chatterjee,39,356748,132842,512,2.0,0.18482958806951957,OWN,other,employed,1
Ramesh Iyer,36,1207709,95188,494,14.0,,MORTGAGE,debt_consolidation,employed,1
Priya Agarwal,27,211890,83047,496,2.0,0.04669993913592075,RENT,debt_consolidation,employed,0
Anjali Verma,44,638562,275526,716,15.0,0.011564663276448037,OWN,business,employed,0
Geeta Mukherjee,33,331936,111075,400,13.0,0.10497965642965257,RENT,other,employed,1
Ajay Verma,47,374037,142884,583,5.0,0.15040621665754117,MORTGAGE,business,employed,0
Rashmi Singh,27,377546,276090,573,0.0,0.3087384983077328,OWN,debt_consolidation,employed,0
Sunita Patel,60,296049,85343,621,2.0,0.045528347168466266,MORTGAGE,education,employed,0
Priya Gupta,29,588664,295642,464,,0.19919738255607886,OWN,home_improvement,employed,0
Meena Sharma,42,886753,147052,690,10.0,0.05685894760160388,MORTGAGE,other,retired,0
Ramesh Singh,49,559616,102802,522,1.0,0.16286061926567452,MORTGAGE,business,employed,0
Geeta Singh,33,465883,147422,763,2.0,0.4159287438446633,MORTGAGE,home_improvement,self_employed,1
Sunita Ghosh,50,270162,121900,587,9.0,0.14299304149136866,MORTGAGE,business,retired,0
Rajesh Chakraborty,25,572869,194138,640,4.0,0.05758744512584038,OWN,business,employed,1
Naresh Agarwal,57,1300390,125586,650,9.0,0.07796357876663039,OWN,education,unemployed,1
Sneha Nair,40,365730,75761,674,8.0,0.1570512556882549,MORTGAGE,debt_consolidation,employed,0
Rahul Gupta,32,366593,149010,653,11.0,0.08446273812118,OWN,debt_consolidation,retired,0
Vikram Patel,36,334186,94597,607,0.0,0.2709787674230479,RENT,debt_consolidation,unemployed,1
Ajay Nair,49,346380,176615,684,0.0,0.21635865646062202,MORTGAGE,home_improvement,unemployed,1
Pooja Mishra,32,200000,101229,696,0.0,0.3638739667924533,OWN,debt_consolidation,employed,0
Rekha Mukherjee,31,541727,133892,573,13.0,0.11774028488926255,RENT,debt_consolidation,unemployed,1
Ramesh Ghosh,37,289880,175086,692,3.0,0.2344153758456258,MORTGAGE,other,unemployed,1
Kavita Mukherjee,25,200000,149494,769,0.0,0.11662141743264941,MORTGAGE,debt_consolidation,self_employed,0
Ajay Gupta,61,644735,179902,720,1.0,0.15289005747894185,MORTGAGE,other,employed,0
Anjali Chakraborty,33,257555,213654,743,2.0,0.0303652639498051,OWN,other,employed,0
Ramesh Sharma,49,373497,102418,667,8.0,0.09726692830312046,RENT,business,employed,0
Vijay Agarwal,42,921005,158615,556,6.0,0.2916793026708699,MORTGAGE,debt_consolidation,self_employed,0
Mukesh Agarwal,28,218685,50000,569,5.0,0.15191282529011416,MORTGAGE,debt_consolidation,employed,0
Meena Mishra,39,205602,179680,681,0.0,0.30172996057252,RENT,other,retired,0
Naresh Banerjee,49,506182,144303,744,12.0,0.31386846478829605,MORTGAGE,other,employed,0
Rahul Singh,37,786024,109822,850,1.0,0.25454558963497176,RENT,other,employed,0
Sunita Agarwal,54,201355,184662,748,4.0,0.36278380963511064,OWN,other,employed,0
Sunita Mukherjee,52,542446,260167,532,0.0,0.19376038453403308,RENT,debt_consolidation,self_employed,0
Rekha Chatterjee,51,591548,134536,573,0.0,0.13463018778610467,MORTGAGE,business,employed,0
Pooja Chakraborty,34,200000,111532,850,0.0,0.13747020241541905,RENT,education,employed,0
Sneha Pillai,27,659508,173860,628,4.0,0.19605434162353463,OWN,debt_consolidation,employed,0
Anita Singh,32,685773,95392,654,4.0,0.25021417897461895,MORTGAGE,home_improvement,employed,0
Sneha Nair,42,378551,124972,553,0.0,0.16445893337148293,RENT,debt_consolidation,self_employed,0
Deepak Iyer,46,827507,265391,806,1.0,0.17474467139666267,RENT,debt_consolidation,employed,0
Rajesh Mukherjee,18,780919,166853,700,9.0,0.20811969688781026,RENT,debt_consolidation,employed,0
Kavita Iyer,39,465822,76742,572,0.0,0.2673490568498647,OWN,debt_consolidation,employed,0
Anjali Reddy,41,353019,79316,550,1.0,0.0870140905654655,OWN,home_improvement,employed,0
Anjali Pillai,36,272007,173656,680,2.0,0.05523162249524799,MORTGAGE,business,employed,0
Anjali Mukherjee,55,434181,229798,654,9.0,0.27108768113579956,RENT,debt_consolidation,employed,0
Vikram Chatterjee,45,588233,85216,733,1.0,0.08151793319508081,MORTGAGE,education,employed,0
Ramesh Nair,55,376213,194830,704,29.0,0.049385160875914415,MORTGAGE,other,employed,0
Mukesh Shah,37,200000,277101,623,2.0,0.121737364110669,MORTGAGE,debt_consolidation,employed,0
Swati Verma,51,834307,346328,595,2.0,0.12713091483720032,MORTGAGE,debt_consolidation,employed,1
Amit Reddy,59,486558,185811,634,0.0,0.3307644091906294,MORTGAGE,debt_consolidation,employed,0
Rashmi Singh,55,365926,199330,594,5.0,0.25080845733605295,MORTGAGE,education,employed,1
Deepak Shah,26,679137,69336,636,1.0,0.30945810874547935,OWN,home_improvement,employed,0
Manish Ghosh,36,948198,376962,651,4.0,0.15711356459469705,RENT,home_improvement,employed,0
Shweta Shah,35,200000,129288,560,,0.13974583302643354,MORTGAGE,debt_consolidation,unemployed,1
Anita Pillai,45,549702,112040,713,2.0,0.14086570195370698,MORTGAGE,home_improvement,employed,0
Kavita Banerjee,48,216788,146960,612,9.0,0.08430929132013809,RENT,other,employed,0
Neha Shah,29,567817,297946,565,6.0,0.0843748433615414,MORTGAGE,debt_consolidation,unemployed,1
Rekha Iyer,40,471636,393650,614,0.0,0.1488356074661088,OWN,business,employed,0
Rajesh Gupta,18,607959,171127,674,,0.23017429594193767,RENT,debt_consolidation,employed,1
Naresh Chatterjee,57,344681,242615,658,4.0,0.28355476081384534,RENT,debt_consolidation,employed,1
Anita Nair,33,200000,165591,692,,0.2734081077511091,RENT,home_improvement,self_employed,1
Sneha Sharma,40,353209,107460,739,3.0,0.1357918487788503,OWN,business,retired,0
Anita Chatterjee,36,542218,293812,780,,0.047470098192454895,OWN,home_improvement,self_employed,0
Anita Singh,53,735051,126899,678,3.0,0.32636730192427893,OWN,debt_consolidation,employed,0
Deepak Pillai,18,246245,300803,543,7.0,0.09019165558196714,OWN,education,unemployed,1
Vijay Gupta,39,739352,273598,623,0.0,0.18153469646475728,MORTGAGE,debt_consolidation,self_employed,1
Anjali Kumar,38,319996,208066,549,0.0,0.07703306763691649,RENT,business,unemployed,1
Deepak Menon,34,530314,338266,819,1.0,0.2861803318941906,MORTGAGE,other,employed,0
Mukesh Chakraborty,60,342851,397495,848,15.0,0.14633192222543148,MORTGAGE,home_improvement,employed,0
Anjali Mishra,29,484603,151736,715,6.0,0.19745468238866826,MORTGAGE,debt_consolidation,self_employed,0
Amit Nair,49,691030,117769,735,0.0,0.18160703686303017,OWN,education,employed,0
Rajesh Reddy,44,239544,77210,675,2.0,0.03780540762860236,MORTGAGE,home_improvement,self_employed,0
Rajesh Ghosh,55,314911,399461,686,1.0,0.00894907065174779,RENT,other,employed,0
Rekha Menon,31,485279,136506,490,5.0,0.2266067598425318,RENT,education,employed,0
Anjali Jain,31,1470027,256277,642,3.0,0.11923314315864912,MORTGAGE,home_improvement,unemployed,0
Dinesh Iyer,53,287335,120994,561,16.0,0.24900451401005524,MORTGAGE,business,employed,1
Shweta Chatterjee,45,1226980,301132,678,1.0,0.1274058782522887,RENT,debt_consolidation,self_employed,1
Sanjay Chakraborty,21,1205266,123001,644,4.0,,OWN,home_improvement,employed,0
Ajay Patel,33,421402,101044,844,6.0,0.2639120015372212,OWN,business,employed,0
Ramesh Menon,44,381140,149731,741,8.0,0.45740616703389264,OWN,business,employed,0
Pooja Chatterjee,50,313002,131569,678,2.0,0.16127443667088845,OWN,business,employed,0
Anita Ghosh,31,427580,206595,623,5.0,0.2507330068880889,MORTGAGE,education,self_employed,1
Deepak Chatterjee,18,218959,159443,817,1.0,0.12859805027894294,MORTGAGE,debt_consolidation,employed,0
Vijay Patel,46,425866,209207,647,2.0,0.2257337779914672,MORTGAGE,debt_consolidation,employed,0
Vikram Pillai,25,935129,144869,683,11.0,0.10552533984852597,OWN,debt_consolidation,employed,0
Anjali Singh,18,325936,124736,654,14.0,0.15209577528436624,RENT,education,employed,0
Sanjay Chatterjee,18,392243,128872,609,6.0,0.12464859929232035,OWN,debt_consolidation,retired,1
Rashmi Jain,49,200000,368787,653,2.0,0.17089658360021295,MORTGAGE,debt_consolidation,employed,0
Suresh Kumar,41,533402,178094,453,8.0,0.17372562346394738,RENT,debt_consolidation,employed,1
Rahul Singh,37,504963,73606,495,0.0,0.07826048704862373,MORTGAGE,business,self_employed,0
Shweta Verma,56,456731,132179,684,0.0,0.1867866453577332,MORTGAGE,home_improvement,employed,0
Dinesh Gupta,47,396958,169184,806,5.0,0.106228390095122,MORTGAGE,debt_consolidation,employed,0
Rashmi Sharma,59,382170,340496,684,1.0,0.10204477064763105,RENT,home_improvement,employed,1
Sneha Menon,23,568610,245604,577,15.0,0.17386009597046811,MORTGAGE,business,employed,0
Divya Reddy,39,436084,112568,505,2.0,0.09291993232795301,OWN,education,employed,0
Vikram Shah,20,517873,428198,728,2.0,0.2701506625612374,RENT,debt_consolidation,self_employed,0
Divya Ghosh,37,492619,160738,593,5.0,0.015393617596648744,RENT,education,employed,0
Anjali Gupta,37,775849,267943,714,7.0,0.14469225138679093,RENT,debt_consolidation,self_employed,0
Anita Mukherjee,47,620634,102538,688,3.0,0.20665967138669156,RENT,education,employed,0
Ramesh Chatterjee,40,487200,62363,697,1.0,0.2531541522529366,RENT,business,self_employed,1
Geeta Pillai,47,945255,92653,653,7.0,0.1666579669972711,MORTGAGE,home_improvement,retired,0
Rajesh Shah,48,545868,50000,688,1.0,0.26894677573977155,RENT,debt_consolidation,employed,0
Anita Chatterjee,65,849566,378827,638,0.0,0.05884157545452283,MORTGAGE,education,employed,0
Rashmi Mukherjee,36,599272,177338,586,4.0,0.12556714316325995,MORTGAGE,debt_consolidation,employed,0
Sanjay Banerjee,28,200000,112436,553,0.0,0.1352096736874102,OWN,other,employed,0
Arun Banerjee,42,849512,195057,411,17.0,0.14811287162462644,RENT,education,employed,0
Swati Sharma,30,473348,175559,631,5.0,0.2225594923495754,OWN,education,employed,0
Ramesh Verma,57,431068,208641,801,21.0,0.024355931090038446,RENT,education,employed,0
Neha Singh,36,509239,264028,723,2.0,0.2639053998594898,RENT,debt_consolidation,employed,0
Deepak Pillai,33,372319,144933,672,17.0,0.2226944476080558,OWN,other,employed,0
Arun Menon,34,495595,114469,576,0.0,0.05095096716588644,OWN,other,employed,1
Manish Pillai,48,329081,226638,749,0.0,0.033754945686936086,MORTGAGE,home_improvement,employed,0
Priya Verma,38,836629,224343,638,0.0,0.40091679160111987,OWN,education,employed,1
Sneha Banerjee,32,417987,169446,807,3.0,0.2436460945201061,MORTGAGE,education,employed,0
Anita Shah,59,365385,388878,551,0.0,0.07814509329195292,RENT,education,employed,0
Naresh Mishra,29,278601,136608,575,3.0,0.124924541766883,RENT,debt_consolidation,self_employed,1
Rashmi Iyer,40,506048,113556,565,1.0,0.06928078642361366,OWN,home_improvement,employed,0
Vikram Shah,47,485800,192381,501,2.0,0.2231417176533894,MORTGAGE,education,employed,1
Mukesh Menon,20,537246,124246,556,5.0,0.3310824491399134,MORTGAGE,education,self_employed,1
Rashmi Singh,45,264705,198432,660,0.0,0.2603381327892763,MORTGAGE,home_improvement,retired,1
Ajay Chatterjee,27,200000,116634,578,,0.12442603017407187,OWN,home_improvement,employed,1
Anita Banerjee,49,604886,138677,300,4.0,0.25054778787230647,MORTGAGE,other,employed,1
Anita Banerjee,28,929424,346741,757,12.0,0.2221574987404021,RENT,home_improvement,retired,0
Ajay Chatterjee,48,264824,138380,481,2.0,0.3010715558866506,OWN,education,employed,1
Rashmi Banerjee,53,979424,118238,708,20.0,0.1883090192071889,OWN,home_improvement,employed,0
Rekha Mishra,50,509892,259957,653,4.0,,OWN,debt_consolidation,employed,1
Vijay Verma,43,440853,106892,850,18.0,0.2012471446188602,MORTGAGE,business,employed,0
Deepak Patel,37,362661,123355,749,0.0,0.1279681792135843,MORTGAGE,education,employed,1
Rashmi Chakraborty,33,221403,204971,599,6.0,0.21164602964071252,RENT,other,employed,1
Deepak Ghosh,57,724954,236893,579,8.0,0.35385728236853703,MORTGAGE,debt_consolidation,employed,0
Anita Nair,31,300197,265187,800,0.0,0.1102939810811446,RENT,other,self_employed,0
Ramesh Shah,27,299567,120705,502,4.0,0.28773989644392034,RENT,home_improvement,self_employed,1
Arun Verma,47,726477,206571,669,8.0,0.03493605346390308,MORTGAGE,debt_consolidation,unemployed,1
Rahul Chakraborty,30,200000,135071,636,4.0,0.36638447116285294,OWN,education,employed,0
Priya Kumar,28,206530,127738,615,0.0,0.1426600422745938,MORTGAGE,debt_consolidation,employed,0
Dinesh Nair,22,438420,263362,685,5.0,0.19827524456644446,RENT,other,employed,1
Pooja Chakraborty,34,512287,130637,668,0.0,0.13613110779968926,MORTGAGE,debt_consolidation,employed,0
Rahul Reddy,39,563750,181912,695,8.0,0.043093238010935085,MORTGAGE,education,employed,0
Deepak Singh,42,380446,173205,663,0.0,0.13087127590805034,OWN,debt_consolidation,employed,0
Neha Nair,51,1567801,106053,691,0.0,0.25876955626722503,MORTGAGE,debt_consolidation,employed,0
Pooja Iyer,46,394768,239530,659,1.0,0.30623683113421407,MORTGAGE,debt_consolidation,employed,0
Pooja Verma,37,394197,203640,584,5.0,0.31048768706566976,OWN,home_improvement,unemployed,1
Anita Jain,37,297005,73532,650,18.0,0.2665233053948491,OWN,home_improvement,employed,0
